TMP_ID,TEMP_MAX,TEMP_MIN,TEMP_PROMEDIO,SENS_TERM_MAX,SENS_TERM_MIN,SENS_TERM_PROMEDIO,PUNTO_ROCIO,HUMEDAD,PRECIPITACION,PROB_PRECIPITACION,COBERTURA_PRECIPITACION,TIPO_PRECIPITACION,NIEVE,PROFUNDIDAD_NIEVE,RAFAGA_VIENTO,VELOCIDAD_VIENTO,DIRECCION_VIENTO,PRESION,COBERTURA_NUBOSA,VISIBILIDAD,RADIACION_SOLAR,ENERGIA_SOLAR,INDICE_UV,AMANECER,OCASO,FASE_LUNAR,CONDICIONES,DESCRIPCION,ICONO,ESTACIONES,RIESGO_SEVERO,PAIS_ID,ESTADO_ID,ID_REFERENCIA
20240307,30.6,23.9,26.8,34.2,23.9,28.4,22.0,75.6,0.133,100,16.67,rain,0,0,36.1,31.4,98.1,1014.4,52.5,16.0,240.3,20.8,10,06:38:28,18:32:24,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240308,30.0,24.3,27.0,34.4,24.3,28.8,22.7,77.5,0.3,100,4.17,rain,0,0,36.0,32.8,81.3,1015.0,36.2,16.0,283.8,24.4,9,06:37:41,18:32:40,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240309,29.9,24.4,27.0,34.4,24.4,28.8,23.0,79.3,0.588,100,8.33,rain,0,0,40.7,29.0,75.3,1015.1,41.4,16.0,285.4,24.6,10,06:36:55,18:32:56,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240310,29.3,25.0,27.2,33.5,25.0,28.9,22.6,76.5,0.129,100,4.17,rain,0,0,34.2,28.9,84.6,1014.7,36.8,16.0,277.0,24.0,10,06:36:08,18:33:12,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240311,30.6,24.4,27.0,34.8,24.4,28.9,22.3,75.6,0.3,100,4.17,rain,0,0,35.3,22.0,67.3,1015.6,35.2,16.0,270.3,23.5,10,06:35:20,18:33:28,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240312,29.4,24.3,26.8,33.2,24.3,28.1,22.2,76.0,0.48,100,4.17,rain,0,0,38.9,25.6,64.0,1016.7,48.9,16.0,268.1,23.1,10,06:34:32,18:33:43,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240313,30.0,23.9,26.7,32.6,23.9,27.7,20.9,70.9,0.129,100,4.17,rain,0,0,33.2,27.2,80.5,1016.1,35.6,16.0,309.4,26.7,10,06:33:44,18:33:58,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240314,30.0,24.4,26.9,34.4,24.4,28.9,22.2,75.5,0.512,100,8.33,rain,0,0,40.7,28.1,78.2,1015.6,54.7,16.0,257.0,22.3,10,06:32:56,18:34:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240315,29.2,23.9,26.5,32.9,23.9,27.9,22.7,80.3,4.407,100,54.17,rain,0,0,43.9,31.1,70.4,1015.6,89.3,14.8,81.8,7.1,4,06:32:07,18:34:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240316,29.3,23.9,26.3,32.7,23.9,27.8,23.1,83.0,6.24,100,29.17,rain,0,0,40.1,31.1,91.3,1014.2,61.5,15.3,195.7,17.0,10,06:31:19,18:34:43,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240317,30.0,23.4,26.7,34.4,23.4,28.8,22.8,80.1,2.178,100,8.33,rain,0,0,42.5,31.1,80.8,1014.7,38.0,15.8,296.0,25.6,10,06:30:30,18:34:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",10,8,51,1
20240318,32.8,25.7,28.3,35.5,25.7,29.9,22.3,72.2,0.0,0,0.0,,0,0,36.0,26.4,103.4,1014.6,36.9,16.0,177.6,15.4,9,06:29:40,18:35:11,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240319,33.2,25.0,28.8,37.5,25.0,31.2,22.4,69.7,0.48,100,4.17,rain,0,0,38.9,21.4,145.2,1013.5,37.7,15.8,282.5,24.3,10,06:28:51,18:35:25,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240320,31.6,24.4,28.0,36.6,24.4,30.6,23.1,75.1,0.0,0,0.0,,0,0,28.8,25.3,80.9,1013.7,28.2,16.0,292.4,25.3,10,06:28:02,18:35:39,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240321,30.6,25.6,27.7,35.3,25.6,30.1,23.1,76.2,0.929,100,8.33,rain,0,0,25.9,22.0,58.4,1014.5,57.7,16.0,214.1,18.5,10,06:27:12,18:35:53,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240322,30.6,25.7,27.5,35.3,25.7,29.3,22.9,76.5,3.16,100,25.0,rain,0,0,48.0,31.1,75.9,1015.0,50.8,16.0,279.2,24.1,10,06:26:23,18:36:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240323,31.1,24.4,27.6,34.8,24.4,29.4,22.3,73.8,0.768,100,8.33,rain,0,0,46.0,35.5,93.2,1014.4,36.8,16.0,289.9,25.0,10,06:25:33,18:36:20,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",10,8,51,1
20240324,32.8,25.7,28.7,36.0,25.7,30.8,21.8,67.4,0.288,100,4.17,rain,0,0,37.1,25.0,142.2,1011.6,30.1,16.0,301.2,26.0,10,06:24:43,18:36:34,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240325,31.6,22.9,27.0,34.3,22.9,28.9,22.5,77.4,8.162,100,37.5,rain,0,0,28.8,24.8,107.0,1011.8,56.4,15.1,249.2,21.5,10,06:23:53,18:36:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240326,29.4,23.4,26.3,32.6,23.4,27.6,21.7,76.3,3.75,100,16.67,rain,0,0,35.3,22.1,325.8,1011.9,62.4,16.0,205.5,17.8,10,06:23:04,18:37:00,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240327,28.8,25.5,26.6,30.9,25.5,27.3,19.4,64.8,0.0,0,0.0,rain,0,0,28.8,20.2,348.3,1012.2,60.3,16.0,293.0,25.4,10,06:22:14,18:37:14,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240328,29.3,23.2,26.2,30.1,23.2,26.5,18.0,61.1,0.0,0,0.0,,0,0,37.1,30.5,284.0,1011.8,48.6,16.0,299.1,25.7,10,06:21:25,18:37:27,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240329,29.4,23.2,26.3,30.8,23.2,26.9,18.9,64.1,0.0,0,0.0,,0,0,38.9,24.9,281.0,1012.8,37.0,16.0,234.3,20.2,10,06:20:35,18:37:41,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240330,28.9,22.8,26.4,31.0,22.8,27.3,19.7,67.2,0.265,100,4.17,rain,0,0,33.8,20.9,355.3,1015.3,34.0,16.0,314.5,27.2,10,06:19:46,18:37:54,0.69,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"78526011641,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240331,28.9,25.1,26.6,32.4,25.1,27.7,22.2,76.7,10.284,100,25.0,rain,0,0,39.6,30.2,53.0,1016.8,69.3,15.6,83.6,7.4,4,06:18:57,18:38:08,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240401,29.4,25.7,26.7,32.6,25.7,27.8,21.5,73.2,1.762,100,4.17,rain,0,0,38.9,27.9,57.2,1017.5,60.7,15.8,267.9,23.3,10,06:18:08,18:38:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240402,28.9,23.9,26.7,31.9,23.9,27.9,21.5,73.5,1.301,100,16.67,rain,0,0,42.2,29.6,73.3,1016.6,54.9,15.8,248.6,21.5,10,06:17:19,18:38:35,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240403,30.0,25.0,27.3,34.0,25.0,28.9,21.8,72.5,0.0,0,0.0,rain,0,0,44.6,32.2,83.9,1015.3,51.5,16.0,286.5,24.7,10,06:16:31,18:38:48,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240404,31.1,24.4,27.8,34.8,24.4,29.6,21.7,70.2,0.0,0,0.0,,0,0,40.1,31.8,93.5,1015.5,40.6,16.0,312.3,27.1,10,06:15:42,18:39:02,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240405,32.0,25.1,28.6,37.3,25.1,31.6,22.9,72.0,0.48,100,4.17,rain,0,0,40.7,22.0,71.6,1016.6,33.6,16.0,265.5,23.1,10,06:14:54,18:39:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240406,33.3,25.7,29.1,39.4,25.7,32.6,23.5,73.0,0.235,100,4.17,rain,0,0,33.5,20.5,21.8,1015.4,40.8,16.0,310.8,26.8,10,06:14:07,18:39:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240407,32.2,25.8,28.5,39.3,25.8,32.3,23.9,76.7,27.254,100,12.5,rain,0,0,51.8,27.1,81.0,1014.5,49.1,15.0,237.7,20.5,9,06:13:19,18:39:44,0.96,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,E7072,78535011630",30,8,51,1
20240408,30.6,24.4,27.3,37.1,24.4,29.8,23.8,81.4,11.9,100,16.67,rain,0,0,36.1,30.7,32.4,1015.4,52.3,15.0,216.3,18.7,10,06:12:32,18:39:58,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240409,27.2,26.1,26.5,30.1,26.1,27.5,21.3,73.1,1.521,100,16.67,rain,0,0,39.6,29.8,46.6,1017.0,95.1,15.8,184.3,16.1,8,06:11:45,18:40:12,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240410,29.3,25.0,27.1,32.2,25.0,28.4,20.7,68.1,0.315,100,8.33,rain,0,0,46.4,31.1,59.5,1016.9,58.0,16.0,201.2,17.4,10,06:10:59,18:40:27,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240411,30.0,25.7,27.4,34.0,25.7,29.4,22.9,77.1,2.423,100,12.5,rain,0,0,51.3,39.6,72.7,1017.4,75.0,15.7,183.8,15.9,10,06:10:13,18:40:41,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240412,29.3,25.7,26.9,34.4,25.7,29.1,24.2,85.2,17.349,100,62.5,rain,0,0,47.6,34.7,83.7,1018.2,82.2,14.5,194.8,17.0,10,06:09:28,18:40:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240413,30.6,25.7,27.4,34.3,25.7,29.2,22.7,75.9,4.731,100,29.17,rain,0,0,42.1,30.8,80.8,1017.6,56.0,15.8,285.8,24.8,10,06:08:43,18:41:11,0.16,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240414,30.0,25.0,27.1,34.8,25.0,29.1,23.4,80.4,3.202,100,29.17,rain,0,0,48.0,31.1,72.8,1015.3,65.8,15.3,146.4,12.6,8,06:07:58,18:41:27,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240415,30.5,25.7,27.4,34.8,25.7,29.9,24.0,82.5,6.614,100,45.83,rain,0,0,37.0,24.4,91.6,1013.6,81.8,15.7,124.4,10.9,9,06:07:14,18:41:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20240416,28.9,25.0,26.7,33.2,25.0,28.3,23.6,83.7,35.533,100,33.33,rain,0,0,53.6,30.9,65.6,1014.1,77.7,14.5,169.2,14.9,9,06:06:30,18:41:58,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20240417,29.4,25.0,27.1,33.5,25.0,29.2,23.1,78.8,0.755,100,16.67,rain,0,0,33.5,21.9,43.8,1013.9,65.8,16.0,160.5,14.0,10,06:05:47,18:42:13,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20240418,29.3,25.7,27.2,32.6,25.7,29.0,22.4,75.2,0.131,100,4.17,rain,0,0,26.3,18.5,17.6,1014.0,54.1,16.0,235.5,20.3,10,06:05:05,18:42:29,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20240419,29.3,24.3,26.8,33.4,24.3,28.3,22.8,79.4,4.55,100,29.17,rain,0,0,35.3,18.3,26.9,1014.4,61.6,15.6,178.5,15.4,10,06:04:23,18:42:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240420,29.3,25.6,27.4,32.6,25.6,29.2,21.8,71.6,0.265,100,8.33,rain,0,0,38.9,24.2,57.1,1015.8,56.2,16.0,250.3,21.6,10,06:03:42,18:43:02,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240421,28.8,25.0,26.6,31.9,25.0,27.7,22.8,80.0,4.99,100,33.33,rain,0,0,38.9,33.0,73.7,1015.2,85.5,15.2,131.4,11.3,7,06:03:01,18:43:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240422,28.9,24.4,26.9,35.5,24.4,29.2,24.2,85.6,47.446,100,70.83,rain,0,0,35.2,26.7,76.4,1014.3,92.1,14.0,92.8,8.0,5,06:02:21,18:43:36,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240423,30.6,25.0,27.0,37.1,25.0,29.0,23.7,82.2,11.814,100,12.5,rain,0,0,26.6,23.6,85.9,1015.2,63.0,15.1,156.8,13.6,9,06:01:42,18:43:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20240424,29.9,25.0,27.3,35.2,25.0,29.8,23.7,80.8,5.733,100,29.17,rain,0,0,32.4,27.4,90.2,1015.4,58.2,14.6,118.5,10.2,5,06:01:03,18:44:11,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20240425,29.4,25.6,27.2,34.5,25.6,29.4,23.7,81.3,10.186,100,25.0,rain,0,0,51.3,31.4,91.3,1014.9,59.0,15.0,231.6,20.0,10,06:00:25,18:44:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",30,8,51,1
20240426,31.1,25.0,27.6,35.5,25.0,29.6,22.9,76.3,0.0,0,0.0,rain,0,0,35.2,26.3,80.2,1014.0,42.9,16.0,260.0,22.6,10,05:59:48,18:44:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240427,29.9,25.6,27.2,34.3,25.6,29.2,23.0,77.9,1.833,100,20.83,rain,0,0,37.1,27.2,69.6,1014.2,69.9,15.9,179.7,15.7,7,05:59:11,18:45:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240428,29.3,23.9,26.9,33.5,23.9,28.4,22.4,76.8,6.041,100,29.17,rain,0,0,42.3,32.9,54.6,1014.0,73.3,15.6,144.1,12.3,7,05:58:36,18:45:23,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240429,28.9,25.0,26.4,33.2,25.0,27.5,23.0,81.9,9.958,100,37.5,rain,0,0,47.6,31.5,52.1,1015.1,85.3,14.8,252.8,21.9,10,05:58:01,18:45:42,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240430,28.9,25.0,26.9,32.3,25.0,28.4,22.7,78.3,3.521,100,41.67,rain,0,0,47.4,33.7,63.0,1014.7,89.9,15.6,251.8,21.8,10,05:57:27,18:46:01,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240501,30.0,25.1,27.1,36.9,25.1,29.8,24.4,85.5,22.757,100,50.0,rain,0,0,46.0,34.6,81.8,1012.4,81.8,14.8,247.4,21.5,10,05:56:53,18:46:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240502,31.6,25.7,27.7,37.2,25.7,30.9,24.5,83.0,5.505,100,37.5,rain,0,0,47.9,28.9,84.5,1010.8,67.4,15.9,269.3,23.3,10,05:56:21,18:46:40,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240503,29.9,23.9,26.0,35.0,23.9,27.2,23.8,87.9,38.61,100,66.67,rain,0,0,25.2,19.6,175.2,1010.8,76.3,13.8,192.3,16.6,10,05:55:49,18:47:00,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240504,31.1,24.3,27.5,37.8,24.3,30.1,23.0,77.3,0.432,100,12.5,rain,0,0,25.2,22.0,102.4,1011.9,65.7,16.0,219.3,19.0,10,05:55:18,18:47:20,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",30,8,51,1
20240505,31.6,25.6,28.3,40.2,25.6,32.5,24.8,81.4,0.0,0,0.0,rain,0,0,32.4,28.5,86.1,1014.2,60.8,15.9,308.3,26.7,10,05:54:48,18:47:40,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240506,31.1,26.1,27.8,37.9,26.1,31.4,24.9,84.3,3.058,100,16.67,rain,0,0,42.5,28.9,79.2,1013.9,68.0,15.8,184.8,16.1,10,05:54:19,18:48:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240507,30.5,25.0,26.8,37.8,25.0,28.5,24.8,88.9,63.392,100,70.83,rain,0,0,35.3,25.6,81.3,1012.1,83.5,13.8,242.0,20.9,10,05:53:51,18:48:21,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240508,30.5,25.0,26.9,36.2,25.0,28.9,23.9,84.3,0.414,100,12.5,rain,0,0,33.5,21.3,70.3,1012.4,72.4,16.0,137.5,11.9,9,05:53:23,18:48:42,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240509,30.6,25.6,27.3,37.1,25.6,29.7,24.0,82.3,43.517,100,16.67,rain,0,0,35.3,21.0,97.8,1013.8,57.3,14.8,251.4,21.5,10,05:52:57,18:49:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240510,31.0,25.6,28.1,38.6,25.6,31.7,24.4,80.8,3.692,100,16.67,rain,0,0,40.7,28.9,89.7,1013.3,57.0,15.3,234.4,20.3,10,05:52:32,18:49:25,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240511,33.7,26.1,29.3,39.4,26.1,32.7,23.6,72.4,0.288,100,4.17,rain,0,0,29.5,20.6,166.6,1012.9,38.3,15.2,285.7,24.7,10,05:52:07,18:49:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240512,33.7,27.2,29.9,40.0,30.4,34.5,23.8,71.0,1.04,100,8.33,rain,0,0,28.8,17.4,127.6,1014.1,28.6,15.2,284.8,24.6,10,05:51:44,18:50:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240513,32.1,26.1,29.1,40.3,26.1,33.8,24.6,76.8,0.424,100,4.17,rain,0,0,28.8,30.9,89.8,1015.2,31.9,15.0,288.2,24.9,10,05:51:21,18:50:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240514,31.7,26.7,28.9,37.8,29.4,33.5,24.3,76.7,1.192,100,12.5,rain,0,0,32.4,28.9,76.4,1015.4,36.9,15.6,296.5,25.4,10,05:50:59,18:50:52,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240515,31.1,25.7,28.6,37.1,25.7,32.3,24.0,76.4,0.768,100,4.17,rain,0,0,50.0,27.2,74.0,1015.3,40.0,15.9,270.4,23.3,10,05:50:39,18:51:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240516,31.1,26.1,28.7,37.1,26.1,32.5,23.9,75.9,0.0,0,0.0,rain,0,0,40.7,29.0,78.2,1014.7,39.3,16.0,278.7,24.3,10,05:50:19,18:51:37,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240517,31.7,26.7,29.0,40.3,26.7,33.7,24.5,76.8,1.056,100,8.33,rain,0,0,40.7,27.9,87.3,1015.3,30.6,15.9,277.6,24.0,10,05:50:01,18:51:59,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240518,31.7,27.1,29.2,40.3,30.3,34.9,25.1,78.5,0.318,100,8.33,rain,0,0,40.7,31.1,76.6,1016.3,47.6,15.9,260.8,22.7,9,05:49:43,18:52:22,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
